Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU297	1	0	0	5.14546833210705e-09	0	3	-1.02036918685179	0
OTU298	2	47.1666666666667	94	1.72316466653045e-10	0	3	-0.502335599680883	0
OTU301	17	984.9521979998	2469703	1.69053662772885e-05	0.382352941176471	1	1.35267476709449	0
OTU302	22	350.087519798847	401014	0.0722400388931393	0.653679653679654	0	-0.153382823882065	0.165289256198347
OTU303	5	571.793411941315	186843	5.58259486234104e-08	0.3	1	-0.571696505338049	0.32
OTU305	9	337.022944288337	15263	0.0285569272668457	0.555555555555556	0	-0.808887121891568	0
OTU306	1	0	0	5.05390338283284e-47	0	53	0	0
OTU308	5	38.3220023996324	392	4.02175271474641e-07	0.4	1	-0.423667945920161	0
OTU309	1	0	0	1.28232340066919e-09	0	7	-1.18444612429575	0
OTU310	1	0	0	2.57202956053275e-05	0	0	-1.28561752044393	0
OTU311	1	0	0	8.28031530243332e-43	0	20	0	0
OTU312	1	0	0	5.05390338283284e-47	0	37	0	0
OTU313	1	0	0	5.05390338283284e-47	0	58	0	0
OTU314	4	8.25	17	5.76836203765406e-32	0	12	1	0
OTU316	9	244.106241658561	369493	1.26853304195779e-06	0.277777777777778	1	0.168446291751389	0
OTU317	3	216.134264135813	22421	0.00332560718638346	0.333333333333333	2	-0.369975849586925	0.444444444444444
OTU318	6	502.074542124542	25939	0.00453966592133296	0.0666666666666667	8	1.58113883008419	0.5
OTU319	24	259.419815152442	73257	0.081774006783101	0.590579710144927	0	0.0253910755750717	0.0798611111111109
OTU321	1	0	0	0.000175480475702136	0	15	0	0
OTU324	5	668.7	3611635	0.000213172044224814	0.4	0	-1.1068436209868	0.32
OTU325	1	0	0	8.72560391802788e-11	0	10	-0.959365501571271	0
OTU326	17	151.816547741946	14000	0.0527780674123185	0.426470588235294	0	-0.391748023158248	0.110726643598616
OTU327	1	0	0	0.00077830351195081	0	0	-1.28561752044393	0
OTU328	1	0	0	9.86191423827284e-15	0	4	-1.2924860661585	0
OTU329	2	2624	1625360	4.85325292618959e-10	0	4	-0.456171552761823	0
OTU330	53	2251.43342993359	4398757	0.151969403427257	0.324383164005806	0	1.81313007014644	0
OTU331	34	2338.58235544183	1120910	0.0927435301165611	0.440285204991087	0	0.561712773946483	0.112456747404844
OTU332	3	0.25	1	6.06809968806749e-32	0.666666666666667	12	0	0
OTU333	2	4.83207186167498	3498	0.00472494073762167	0	6	-0.912870929175277	0.5
OTU334	9	5.01332789232861	320	0.0273139634400808	0.777777777777778	0	-0.808887121891568	0
OTU336	3	42.3668287562629	536047	7.8472912137527e-05	0.666666666666667	0	-1.16643492080584	0
OTU339	1	0	0	8.28031530243332e-43	0	21	0	0
OTU341	14	1736.5142855587	2490855	6.03876301110211e-06	0.340659340659341	1	0.908589088840827	0
OTU345	1	0	0	1.77091558830702e-17	0	3	-1.02036918685179	0
OTU346	16	230.75195877405	11896	0.0486861645708944	0.325	0	-0.51093062279634	0.21875
OTU349	3	335.132435875166	6598	0.00815952254832113	0	22	0	0
OTU353	2	1	1	1.65606306048666e-42	0	25	0	0
OTU354	27	502.956334928537	631071	0.0721877456432415	0.487179487179487	0	0.263756274851255	0
OTU355	3	32	64	2.38320059154111e-05	0.666666666666667	4	0.380142960634853	0
OTU356	4	2637.85521287975	92526	0.0040875945480817	0.166666666666667	2	0.339144528788014	0.375
OTU359	3	335	6487	0.00238193559359654	0.333333333333333	9	0	0
OTU360	11	587.588727319502	1618478	0.002404481498575	0.472727272727273	0	-0.808887121891568	0.297520661157025
OTU361	2	1	1	1.65606306048666e-42	0	23	0	0
OTU363	18	6.04796017319857	286	0.0644645515503962	0.705882352941177	0	-0.272565423520157	0
OTU364	1	0	0	8.28031530243332e-43	0	27	0	0
OTU371	1	0	0	5.05390338283284e-47	0	47	0	0
OTU374	3	0.5	1	3.92745595196903e-35	0.666666666666667	14	1	0
OTU375	2	1	1	1.65606306048666e-42	0	24	0	0
OTU376	1	0	0	5.05390338283284e-47	0	39	0	0
OTU378	5	53.7486218375508	148189	4.71849033987551e-06	0.5	1	-0.423667945920161	0
OTU380	2	0	0	0.00414384357303782	1	0	-1.22602622062489	0
OTU382	5	498.255094400804	102893	0.000107634213377062	0.3	1	-0.423667945920161	0
OTU383	1	0	0	5.05390338283284e-47	0	57	0	0
OTU388	4	3585	2234847	6.52396678798013e-07	0.166666666666667	4	1.21645747403153	0
OTU390	10	309.870049773266	3735	1.63677354665016e-06	0.444444444444444	1	0.316474851169277	0
OTU393	7	73.0680629522898	122225	8.46466583601197e-06	0.714285714285714	1	-0.127610827084386	0
OTU395	3	2.25	7	5.24076118476023e-32	0	12	0	0
OTU396	2	1	1	1.65606306048666e-42	0	28	0	0
OTU397	1	0	0	5.05390338283284e-47	0	56	0	0
OTU398	1	0	0	5.05390338283284e-47	0	55	0	0
OTU400	3	21.1700621800717	284	0.000153981386175303	0.666666666666667	1	-0.719725064755936	0
OTU401	1	0	0	6.49270578186818e-16	0	3	-1.02036918685179	0
OTU403	44	155.125557614575	113866	0.162408709418379	0.677589852008457	0	1.27680837177503	0
OTU409	2	0.311421911421911	6	2.5285267602678e-07	0	1	-0.867753624173824	0
OTU411	2	335	328216	1.92503181625174e-12	0	3	-0.502335599680883	0
OTU412	23	49.6540276921584	1431	0.0789381555936634	0.624505928853755	0	0.0253910755750717	0
OTU416	3	668	82708	6.83503204753497e-09	0.333333333333333	18	0	0
OTU417	1	0	0	5.05390338283284e-47	0	53	0	0
OTU418	3	0.585115605115605	11	6.56402263064482e-07	0.333333333333333	1	-0.719725064755936	0
OTU419	3	669	95455	0.00422740919566135	0	19	0	0
OTU421	23	1085.06457615961	286909	6.79026112309312e-06	0.185770750988142	1	2.24084612360181	0
OTU422	2	0	0	1.91504444235138e-10	1	18	0	0
OTU425	9	7.1389981099715	112	1.58520605662685e-05	0.75	1	0.168446291751389	0
OTU428	5	167.074542124542	12969	0.0045362938331488	0.1	8	0	0.48
OTU429	1	0	0	8.28031530243332e-43	0	29	0	0
OTU432	1	0	0	0.00122067325056885	0	0	-1.28561752044393	0
OTU433	2	0	0	1.91504444235138e-10	1	18	0	0
OTU435	5	0	0	0.00419744231682187	1	0	-1.04725232116775	0
OTU436	1	0	0	5.05390338283284e-47	0	52	0	0
OTU438	2	1328	656612	8.7276764525233e-13	0	3	-0.502335599680883	0
OTU440	1	0	0	1.78419447079549e-39	0	11	-0.75	0
