Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU61	26	4297.39009390148	70264	0.2109422354651	0.313846153846154	2	2.91374363970863	0.20414201183432
OTU62	2	422	1922	7.87627843897461e-05	0	4	-0.39605901719067	0
OTU63	12	10767.4723299649	131202	0.082765661439694	0.378787878787879	2	0.218530772978147	0.402777777777778
OTU64	6	1037.1488027567	9208	0.0338081637037616	0.266666666666667	2	-0.744045250854168	0.444444444444444
OTU65	1	0	0	6.78834805405245e-08	0	1	-1.09911495817097	0
OTU67	1	0	0	4.54743825165418e-07	0	1	-1.09911495817097	0
OTU68	6	1573.40364494987	31072	0.00839434087586596	0.266666666666667	9	1.47087101353638	0.277777777777778
OTU69	14	3309.74930586354	50167	1.26093535001429e-05	0.252747252747253	1	2.63176970539826	0
OTU71	1	0	0	0.00161667929495763	0	2	-1.32159086515356	0
OTU72	5	4890.37653384171	34109	0.0288171544905717	0.3	0	-0.648055176379276	0.32
OTU73	6	10311.1072059024	95681	9.63131461927977e-05	0.133333333333333	1	-0.238141574270376	0.444444444444444
OTU74	3	904.059969781517	6402	0.000156558835389104	0	6	0.811107105653813	0
OTU75	4	4967	39203	5.32219056438027e-07	0	5	1.81986994192019	0
OTU76	2	0	0	1.34469210654871e-75	1	18	-0.392232270276368	0
OTU79	4	61.12145591479	389	0.00642425530548486	0.5	0	-0.648055176379276	0
OTU80	5	257.465644091723	3282	0.00130752228069704	0.7	4	0.792118034381339	0.32
OTU82	10	6241.26775055946	53703	7.57114418675355e-05	0.222222222222222	1	1.48380519353081	0
OTU83	22	2719.41198355339	34858	0.106633398214402	0.307359307359307	2	2.72122843494217	0
OTU84	3	422	5274	0.00140582532875753	0.333333333333333	2	-0.936560455620631	0
OTU85	2	0	0	8.18970059083702e-05	1	9	-0.588348405414552	0
OTU87	1	0	0	0.000901281431176005	0	4	-0.990147542976674	0
OTU91	1	0	0	1.2711777106484e-08	0	1	-1.09911495817097	0
OTU92	1	0	0	0.00161081859645879	0	0	-1.19030542600275	0
OTU94	3	15.8244602057679	228	0.00546228093738784	0.333333333333333	2	-0.936560455620631	0
OTU97	5	757.79877506739	11235	0.000984198928867156	0.2	4	1.38620656016734	0
OTU98	3	1680	13092	2.69618036464584e-09	0	5	0.862043656699036	0
OTU99	14	2217.68426161725	34604	0.0837725126310761	0.296703296703297	0	0.978695572491152	0.13265306122449
OTU100	4	429.818188578072	2743	0.0229159818386065	0.333333333333333	0	-0.648055176379276	0
OTU101	2	985.710959878852	10966	0.000412408034706487	0	4	-0.990147542976674	0.5
OTU102	1	0	0	1.97390298278945e-12	0	7	-1.74077655955698	0
OTU103	1	0	0	2.6344841485757e-119	0	48	0	0
OTU105	1	0	0	1.1540589936783e-12	0	8	-1.0690449676497	0
OTU106	2	3647.57079743834	33286	8.33176648165937e-06	0	8	-1.0690449676497	0.5
OTU107	9	819.846689357779	6328	1.54112068896275e-05	0.388888888888889	1	1.19681406556394	0
OTU109	22	3651.19367854298	48910	0.158858384801344	0.303030303030303	2	2.33619802540924	0.165289256198347
OTU110	9	352.495721011127	4271	0.03338832102994	0.555555555555556	2	0.218530772978147	0
OTU111	4	557.569788415946	6760	8.05514615499268e-06	0.5	1	-0.238141574270376	0
OTU112	5	3257.65739809171	20549	0.0211136537841992	0.3	0	-0.467305093171451	0
OTU113	10	3046.97434193536	31367	2.19729446625746e-05	0.266666666666667	1	1.48380519353081	0
OTU114	1	0	0	8.74937599125985e-06	0	9	-1.2747548783982	0
OTU117	8	604.680642266216	5082	0.0272012898278881	0.285714285714286	0	-0.1058049267558	0.21875
OTU118	1	0	0	0.00593859796446395	0	2	-1.32159086515356	0
OTU119	1	0	0	9.88187894072882e-05	0	2	-1.32159086515356	0
OTU120	15	2045.66232507668	25264	0.119461771000563	0.228571428571429	0	0.436445322867676	0.48
OTU122	9	108.726427762651	1651	0.0457532161395442	0.527777777777778	2	0.218530772978147	0
OTU125	1	0	0	2.6344841485757e-119	0	63	0	0
OTU126	24	5682.54877429831	64503	0.190373975848874	0.271739130434783	2	1.18110679681046	0.517361111111111
OTU127	7	1020.99225343911	10248	0.0176721444863079	0.19047619047619	0	-0.648055176379276	0.571428571428571
OTU129	3	843	8345	0.000124471210939259	0	9	0.098058067569092	0
OTU130	19	8952.16318366509	108838	0.133374216493716	0.321637426900585	2	1.37362200157693	0.354570637119114
OTU131	1	0	0	5.9323309149195e-104	0	32	0	0
OTU132	14	906.493364898255	13664	0.123342137616942	0.395604395604396	2	0.988591592044	0.13265306122449
OTU133	2	0	0	1.34469210654871e-75	1	18	-0.392232270276368	0
OTU134	7	2172.27597257543	18778	0.00176629832039883	0.238095238095238	3	2.16513391688569	0.244897959183674
OTU135	6	10322.6044233122	117131	0.000725511221397305	0.266666666666667	1	0.0488495536964875	0.277777777777778
OTU136	6	1284.12424143757	16125	0.000668596979855552	0.266666666666667	4	1.98029508595335	0
OTU137	12	390.675925762122	7045	0.0400995000262529	0.575757575757576	2	0.796076387277537	0
OTU138	1	0	0	5.9323309149195e-104	0	30	0	0
OTU139	12	394.727599405744	6893	0.0899250092013682	0.439393939393939	0	0.436445322867676	0.277777777777778
OTU140	24	2789.80105396664	46103	0.198166706197556	0.282608695652174	0	2.78619640456941	0.0798611111111109
OTU141	6	3087.31434442972	32671	0.0191015590972607	0.333333333333333	0	-0.648055176379276	0.444444444444444
OTU142	10	4738.27614258662	67759	0.000168944120536873	0.333333333333333	1	0.909822937597079	0.32
OTU143	9	979.558666483538	11606	0.0360752520839969	0.305555555555556	0	-0.286555009963625	0.493827160493827
OTU145	10	2443.35079304115	22922	0.0682993275848208	0.377777777777778	0	0.0749451564520252	0.34
OTU146	1	0	0	5.9323309149195e-104	0	28	0	0
OTU147	19	2072.66177946503	34812	0.176386135714414	0.374269005847953	0	2.0631960717381	0
OTU148	11	1388.76891033694	16359	0.084063334452086	0.345454545454545	0	0.0749451564520252	0.396694214876033
OTU149	3	3207.64634440257	33964	0.000957502393654795	0.333333333333333	4	0.198029508595335	0
OTU152	5	2006.85357635942	15686	1.52656174826414e-06	0.1	1	-0.238141574270376	0.32
OTU154	2	0	0	1.3358421648935e-88	1	23	0	0
OTU155	6	22.3645851599623	186	0.0190576997496121	0.466666666666667	2	-0.359014841321242	0
OTU157	1	0	0	1.07305638055526e-07	0	1	-1.09911495817097	0
OTU158	20	1573.28694344973	28932	0.185223750593569	0.315789473684211	0	1.70169590532245	0.255
OTU160	1	0	0	3.40610989115708e-13	0	10	-1.0690449676497	0
OTU161	12	3940.55578338573	44917	0.0834812451557189	0.484848484848485	2	0.603561182511073	0.152777777777778
OTU164	20	1151.65967845756	31018	0.213405753275039	0.373684210526316	0	1.3401957389068	0.375
OTU166	3	2461.3544807009	17124	0.0156257062607016	0	4	-0.39605901719067	0.444444444444444
OTU167	1	0	0	2.6344841485757e-119	0	63	0	0
OTU168	4	66.9329259662923	924	1.04615049167829e-06	0.5	1	-0.238141574270376	0
OTU169	8	1324.27312221391	14058	0.0415145253774688	0.392857142857143	0	0.0749451564520252	0
OTU170	16	3687.23381774516	38520	0.163907003166084	0.4	0	0.978695572491152	0.3046875
OTU171	3	146.899590121293	1530	0.011446140009501	0.333333333333333	0	-1.00955534279493	0.444444444444444
OTU172	1	0	0	2.6344841485757e-119	0	57	0	0
OTU175	2	0	0	5.01712769047484e-06	1	12	0	0
OTU176	1	0	0	0.0100481546647805	0	0	-1.19030542600275	0
OTU179	5	2168.93013937078	15166	7.73214311732595e-06	0.2	5	0.862043656699036	0.48
OTU180	27	7493.15279314371	92197	0.208359056917334	0.259259259259259	0	3.14769657098506	0.139917695473251
OTU184	3	25.3345672271213	132	0.00666574248360306	0.333333333333333	2	-0.936560455620631	0
OTU185	7	579.462028755721	7126	0.0450789444066765	0.333333333333333	0	-0.1058049267558	0
OTU186	5	1016.26201199787	11593	0.024019534603816	0.4	6	-1.45999279017686	0.64
OTU187	10	2400.23109210252	35977	3.62383749759954e-05	0.333333333333333	1	1.48380519353081	0
OTU188	5	35.8968634121654	520	0.0351514460041298	0.5	2	-0.551530046087705	0
OTU189	4	110.252793766357	2138	0.000157702374333892	0.833333333333333	3	0.62858726619262	0
OTU190	3	1.5	2	2.40635538857721e-08	0.333333333333333	3	-0.139686059153915	0
OTU191	3	1260	12513	0.00175326551373636	0.333333333333333	9	0.098058067569092	0
OTU192	4	5998.12232611258	47369	7.45830619687702e-06	0.166666666666667	5	-0.0957826285221152	0.5
OTU193	5	1498.21756490419	14135	0.000487743940072483	0.1	7	1.91485421551268	0.32
OTU194	14	857.750262479517	12431	0.102741444422802	0.351648351648352	2	0.41104597774461	0.408163265306122
OTU195	2	2	2	6.39624622465402e-98	0	15	1	0
OTU196	2	0	0	3.7817433479097e-05	1	7	-0.522232967867093	0
OTU197	13	4451.18774007568	48304	0.0686103988788173	0.333333333333333	0	0.255695239659851	0.461538461538462
OTU198	1	0	0	1.74948832051147e-06	0	11	-1.73205080756888	0
OTU199	7	52.073477804935	1035	2.85270856239366e-06	0.476190476190476	1	0.622831809630215	0
OTU200	1	0	0	2.6344841485757e-119	0	64	0	0
OTU201	15	4722.32500999407	72060	5.01206591635706e-05	0.285714285714286	1	2.91876083336512	0
OTU204	1	0	0	1.09652276210944e-07	0	1	-1.09911495817097	0
OTU208	10	761.786287928645	15507	3.3332995358616e-06	0.288888888888889	1	1.48380519353081	0
OTU209	1	0	0	4.15064143226884e-08	0	5	-1.05360891374327	0
OTU210	2	459.054267315528	4101	6.99682850302327e-05	0	4	-0.990147542976674	0.5
OTU212	3	422.718291670244	8195	0.00372774358508126	0	2	-0.936560455620631	0
OTU213	4	470.490144576912	3857	0.00384516509961013	0.166666666666667	2	-0.744045250854168	0
OTU214	7	1144.80526665579	15468	0.0181860485973483	0.333333333333333	2	-0.166499636554779	0
OTU215	9	1165.17357540898	12732	0.0388882026208979	0.222222222222222	2	-0.166499636554779	0.345679012345679
OTU216	2	156.993472967526	2260	0.00013565604285557	0	1	-0.812123830204104	0
OTU218	12	3492.94614420498	42401	0.0987454263334681	0.333333333333333	0	0.255695239659851	0.402777777777778
OTU219	3	842	6548	3.78128568621895e-08	0.333333333333333	5	0.862043656699036	0
OTU220	3	1260	8484	0.00015642285898902	0.333333333333333	6	0.811107105653813	0
OTU222	12	644.414614424115	7081	0.102499774935672	0.409090909090909	0	0.617195406075501	0.152777777777778
OTU223	10	328.938685679742	4345	0.0891465549047808	0.6	2	0.41104597774461	0
OTU224	9	3035.32740607415	23039	3.02014518529688e-05	0.361111111111111	1	1.19681406556394	0
OTU226	8	67.2734664591267	833	0.0519475494350563	0.392857142857143	0	0.0749451564520252	0
OTU227	16	2359.57598648179	18141	1.4890621013692e-05	0.233333333333333	1	3.20575196133199	0
OTU228	4	288.843678709967	2139	3.30190658624246e-06	0.333333333333333	1	-0.238141574270376	0
OTU229	1	0	0	7.08117931403938e-76	0	18	-1.37281294596729	0
OTU231	21	1534.60899781439	30357	0.163935377910486	0.361904761904762	0	2.42469623815375	0
OTU232	3	210.5	4590	1.36082450251861e-07	0.666666666666667	1	-0.52513270223724	0
OTU233	4	637.447016801823	6113	8.40915461976791e-06	0.333333333333333	1	-0.238141574270376	0
OTU234	1	0	0	3.31995285338715e-06	0	4	-0.990147542976674	0
OTU235	1	0	0	5.48703555535592e-08	0	6	-1.45999279017686	0
OTU237	1	0	0	5.26414369621339e-07	0	1	-1.09911495817097	0
OTU238	5	5114.9898479514	47954	0.000117938566375186	0.1	4	0.198029508595335	0.56
OTU239	9	242.762982043479	4869	0.0701653552354127	0.472222222222222	2	0.218530772978147	0
OTU240	2	422	6121	1.80841501362786e-07	0	1	-0.812123830204104	0
OTU241	4	448.477957175056	2648	7.48892653627162e-06	0.333333333333333	1	-0.238141574270376	0
OTU242	1	0	0	5.9323309149195e-104	0	30	0	0
OTU243	9	5224.02187743886	77695	0.000159478361028902	0.25	1	1.19681406556394	0
OTU244	1	0	0	5.67387260660573e-95	0	22	-0.577350269189626	0
OTU245	3	1260	9681	2.31258987898128e-10	0.333333333333333	8	1.0690449676497	0
OTU246	9	238.116691669629	4311	0.0785003736076504	0.527777777777778	0	-0.286555009963625	0.493827160493827
OTU247	1	0	0	8.74937599125985e-06	0	9	-1.2747548783982	0
OTU248	1	0	0	6.67921082446749e-89	0	13	-1.02062072615966	0
OTU249	5	63.7914556629055	586	0.0203711385481829	0.4	2	-0.936560455620631	0.48
OTU251	6	8750.0431420284	103971	0.00740817120260318	0.2	3	-0.139686059153915	0.611111111111111
OTU252	4	7.13589658581261	121	0.0172846513824385	0.333333333333333	2	-0.744045250854168	0
OTU253	1	0	0	2.6344841485757e-119	0	60	0	0
OTU255	9	519.98463134765	7199	0.0473374483859176	0.361111111111111	0	0.0749451564520252	0.197530864197531
OTU256	3	422	9144	9.65730474486415e-07	0.333333333333333	1	-0.52513270223724	0
OTU257	1	0	0	2.6344841485757e-119	0	61	0	0
OTU258	1	0	0	5.67387260660573e-95	0	20	-0.577350269189626	0
OTU259	2	0	0	0.00081530064406513	1	9	-0.588348405414552	0
OTU260	9	252.652913343808	3731	0.0317718123307592	0.694444444444444	2	0.0260155682116842	0.197530864197531
OTU263	1	0	0	2.6344841485757e-119	0	50	0	0
OTU265	1	0	0	2.6344841485757e-119	0	44	0	0
OTU266	1	0	0	2.6344841485757e-119	0	62	0	0
OTU268	6	226.292604696416	1608	3.29854606952306e-05	0.533333333333333	1	0.335840681663351	0
OTU269	3	2102.18895445135	14952	1.3676603153507e-08	0	10	1.60356745147455	0
OTU271	1	0	0	5.53642251440403e-06	0	4	-0.990147542976674	0
OTU272	9	128.730783962127	3658	0.0740973785019537	0.305555555555556	0	0.255695239659851	0
OTU273	24	3136.89111707822	66446	0.207745929646859	0.326086956521739	0	2.42469623815375	0.21875
OTU274	6	564.770953314821	3830	1.11905909544889e-05	0.333333333333333	1	0.0488495536964875	0.277777777777778
OTU275	1	0	0	2.6344841485757e-119	0	53	0	0
OTU276	1	0	0	3.71729087474734e-05	0	17	0	0
OTU278	3	30.5909773531904	155	0.00670643771970072	0.333333333333333	0	-0.828805259587101	0
OTU279	7	430.705655723845	5226	0.0229993578614109	0.523809523809524	2	-0.166499636554779	0
OTU280	3	3	3	5.67387260660573e-95	0	20	1.73205080756888	0
OTU281	1	0	0	5.9323309149195e-104	0	31	0	0
OTU283	1	0	0	0.000520737886150434	0	3	-1.67623270984699	0
OTU284	1	0	0	4.82169033445316e-12	0	10	-1.0690449676497	0
OTU285	12	656.182090980385	9706	0.0573918561397281	0.409090909090909	2	0.603561182511073	0.152777777777778
OTU286	1	0	0	2.6344841485757e-119	0	41	0	0
OTU287	2	919.037535475411	6924	4.57069791009761e-07	0	10	-1.0690449676497	0.5
OTU288	8	131.37299706597	2422	0.0476832878380834	0.428571428571429	2	0.0260155682116842	0
OTU289	4	6.23938679077313	44	0.0154999315935351	0.5	2	-0.744045250854168	0
OTU290	2	0	0	5.58704856025561e-85	1	25	0	0
OTU291	2	0	0	1.3358421648935e-88	1	23	0	0
OTU292	2	0	0	0.0111408890856459	1	2	-1.12907566038709	0
OTU294	3	768.683915583815	5297	6.41505294556999e-05	0	1	-0.52513270223724	0
OTU295	1	0	0	1.09107792167315e-07	0	1	-1.09911495817097	0
OTU296	2	0	0	0.000375576336638789	1	11	-0.577350269189626	0
OTU297	3	36.0344757755976	571	0.0128028939214936	0.333333333333333	0	-1.00955534279493	0.444444444444444
OTU298	3	236.817942961471	2577	0.00162645787241748	0.333333333333333	6	-0.324442842261525	0.444444444444444
OTU303	4	664.627710662939	5175	0.021052649098979	0.333333333333333	2	-1.12907566038709	0.5
OTU304	4	3049.39758661095	27878	0.000189424585469159	0	7	1.91485421551268	0
OTU305	3	2502	27860	3.02432737226337e-05	0.333333333333333	3	-0.139686059153915	0
OTU307	1	0	0	2.6344841485757e-119	0	39	0	0
OTU308	4	11.2260182237941	193	0.0249871973477465	0.833333333333333	0	-0.648055176379276	0
OTU309	5	1882.8469199917	21959	0.0208021684479401	0.2	9	-0.588348405414552	0.64
OTU310	1	0	0	3.54301415537047e-07	0	12	-1.22474487139159	0
OTU311	5	1433.53881658488	9386	8.86807474851588e-06	0.5	1	-0.238141574270376	0.32
OTU315	5	716.691296748019	6303	0.0114584516715862	0.5	3	0.62858726619262	0.32
OTU316	16	2540.95434180904	26699	0.141709723181776	0.325	0	0.436445322867676	0.46875
OTU317	5	429.302163205618	4521	0.0146757862233343	0.3	2	-0.551530046087705	0
OTU318	1	0	0	2.6344841485757e-119	0	38	0	0
OTU319	8	1231.99230901119	13490	8.24809643677027e-06	0.25	1	0.909822937597079	0
OTU320	1	0	0	2.6344841485757e-119	0	45	0	0
OTU321	6	931.220718198057	23210	0.00108319402554337	0.266666666666667	9	2.15727748652002	0
OTU322	1	0	0	7.52484245814631e-06	0	16	-0.866025403784439	0
OTU323	3	422	2202	8.13416352004017e-06	0.333333333333333	16	0.866025403784439	0
OTU324	3	2	2	6.53733002047853e-85	0.333333333333333	25	1.41421356237309	0
OTU325	3	525.58029073969	5971	0.00393941606544583	0	0	-1.00955534279493	0.444444444444444
OTU326	4	4.54675078791178	38	4.86111222647105e-07	0.666666666666667	1	-0.238141574270376	0
OTU330	1	0	0	8.88436808494729e-07	0	1	-1.09911495817097	0
OTU332	1	0	0	8.8676753165759e-05	0	14	-1.22474487139159	0
OTU333	14	893.511317011648	12979	0.116488058264464	0.285714285714286	0	1.15944565569898	0
OTU334	5	164.021004713412	1899	4.52802305963511e-06	0.3	1	0.0488495536964875	0
OTU335	1	0	0	2.66940431874756e-09	0	5	-1.05360891374327	0
OTU336	1	0	0	5.67387260660573e-95	0	21	-0.577350269189626	0
OTU338	2	422	8185	0.000528832795775418	0	17	0	0
OTU339	1	0	0	5.9323309149195e-104	0	27	0	0
OTU341	8	100.066127573853	3118	0.0772403551304988	0.428571428571429	0	0.0749451564520252	0
OTU343	1	0	0	2.6344841485757e-119	0	61	0	0
OTU344	1	0	0	2.6344841485757e-119	0	60	0	0
OTU346	3	27.0037801812873	198	1.06153041733868e-06	0.666666666666667	1	-0.52513270223724	0
OTU349	5	58.6836711874151	564	3.48126867434202e-06	0.6	1	0.0488495536964875	0
OTU350	2	422	3275	1.90461974554062e-10	0	5	-0.0957826285221152	0
OTU354	2	1	1	5.9323309149195e-104	0	34	0	0
OTU357	1	0	0	2.6344841485757e-119	0	58	0	0
OTU358	2	0	0	1.05790966191904e-77	1	19	-1	0
OTU361	7	4297.61311516082	45253	0.0128218962422826	0.142857142857143	4	0.792118034381339	0.489795918367347
OTU365	1	0	0	2.6344841485757e-119	0	56	0	0
OTU366	3	1262	8957	6.85947929916846e-11	0	10	1.60356745147455	0
OTU368	2	1676	11936	9.66182492889744e-10	0	10	0.267261241912424	0
OTU369	2	0	0	1.3358421648935e-88	1	26	0	0
OTU370	1	0	0	1.1540589936783e-12	0	8	-1.0690449676497	0
OTU371	2	0	0	8.18970059083702e-05	1	9	-0.588348405414552	0
OTU372	1	0	0	1.17275290769037e-07	0	1	-1.09911495817097	0
OTU374	2	0	0	2.85891510715082e-09	1	5	-0.0957826285221152	0
OTU375	6	453.778915705712	5440	1.66839297645065e-06	0.266666666666667	1	0.335840681663351	0
OTU376	2	35.7140724034553	1359	0.000301382829400635	0	9	-0.588348405414552	0
OTU378	13	1765.07850790791	16209	0.0458809176149531	0.307692307692308	2	0.988591592044	0
OTU379	1	0	0	0.00818822129610426	0	0	-1.19030542600275	0
OTU380	3	842	5248	4.87093564173052e-05	0.333333333333333	4	-0.39605901719067	0.444444444444444
OTU381	2	422	3045	6.29551129671873e-06	0	14	0.816496580927727	0
OTU382	3	28.4618127140044	297	0.0120584487157615	0	2	-0.936560455620631	0
OTU383	3	92.4547125355455	611	0.000157622234806465	0.333333333333333	6	0.811107105653813	0
OTU384	1	0	0	4.42526388002952e-07	0	14	-1.22474487139159	0
OTU385	1	0	0	0.00704612257493152	0	0	-1.19030542600275	0
OTU389	2	0	0	5.80046489531556e-05	1	4	-0.39605901719067	0
OTU390	6	264.106221163612	3527	0.0499503431509804	0.533333333333333	0	-0.648055176379276	0.5
OTU391	2	0	0	1.8751169636331e-06	1	1	-0.812123830204104	0
OTU392	11	1808.29545178351	11882	0.100240224015095	0.454545454545455	0	0.436445322867676	0.165289256198347
OTU394	1	0	0	2.6344841485757e-119	0	53	0	0
OTU395	3	102.547809506751	486	2.3310983274874e-06	0.333333333333333	1	-0.52513270223724	0
OTU397	14	190.534081195029	4089	0.0662730262027421	0.417582417582418	2	1.18110679681046	0
OTU398	1	0	0	5.9323309149195e-104	0	37	0	0
OTU399	2	2090	19375	1.12758176451084e-06	0	7	-0.522232967867093	0
OTU401	4	659.810106291754	4613	0.0240917143754532	0.5	0	-0.828805259587101	0.375
OTU404	1	0	0	5.9323309149195e-104	0	36	0	0
OTU408	4	70.9362035160399	833	0.000156594314238552	0.166666666666667	4	0.792118034381339	0
OTU409	4	161.06816779902	4522	0.00253448674257756	0.666666666666667	9	0.098058067569092	0.375
OTU410	2	16.0829639098033	329	0.000290138176228189	0	2	-1.12907566038709	0
OTU411	16	801.43829562801	14296	0.105564161651788	0.416666666666667	2	1.56613720634339	0
OTU412	2	422	2830	7.80601908918727e-07	0	6	-0.324442842261525	0
OTU415	1	0	0	2.6344841485757e-119	0	52	0	0
OTU418	14	956.291205696949	14101	0.142948020532107	0.362637362637363	0	0.436445322867676	0.408163265306122
OTU420	1	0	0	2.6344841485757e-119	0	59	0	0
OTU421	10	857.578012029381	7688	0.0270299212923734	0.355555555555556	2	0.218530772978147	0.18
OTU422	1	0	0	2.6344841485757e-119	0	51	0	0
OTU423	1	0	0	2.6344841485757e-119	0	54	0	0
OTU424	5	22.3932040226287	606	0.0273479763084153	0	0	-0.467305093171451	0
OTU425	17	2576.47418624061	42193	0.143505641172311	0.286764705882353	2	0.603561182511073	0.491349480968858
OTU426	1	0	0	5.71769604110502e-07	0	16	-0.866025403784439	0
OTU427	1	0	0	2.6344841485757e-119	0	50	0	0
OTU429	1	0	0	5.9323309149195e-104	0	35	0	0
OTU430	2	0	0	1.32890329739484e-08	1	3	-0.907959384500451	0
OTU431	2	422	2977	4.17125165681724e-08	0	5	-0.0957826285221152	0
OTU433	1	0	0	2.6344841485757e-119	0	49	0	0
OTU435	7	4496.08094551334	61542	0.00583263595910287	0.0952380952380952	4	1.98029508595335	0.244897959183674
OTU437	7	3075.40631203227	26125	0.0177692696642188	0.142857142857143	0	-0.286555009963625	0.244897959183674
OTU438	5	43.4757219957049	393	0.0104446698852719	0.6	0	-0.467305093171451	0
OTU440	1	0	0	2.93766093537003e-09	0	8	-1.0690449676497	0
OTU443	15	1620.818466158	34570	0.105971477798823	0.371428571428571	0	1.15944565569898	0.124444444444444
OTU444	3	1223.79177780014	11822	0.0042014829305619	0	0	-1.00955534279493	0.444444444444444
