Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU38	1	0	0	9.97282871851577e-192	0	67	0	0
OTU39	19	1929.00795668055	28578	0.111825626996557	0.456140350877193	1	1.4246634334528	0.193905817174515
OTU40	6	972.525280793375	14356	0.0217773616573019	0.466666666666667	1	-0.474887811150932	0.277777777777778
OTU41	1	0	0	9.97282871851577e-192	0	58	0	0
OTU43	16	1493.11184162274	12752	0.0513303893761925	0.341666666666667	0	0.936050466689952	0
OTU44	1	0	0	9.97282871851577e-192	0	53	0	0
OTU45	12	454.780174948881	7163	0.0741388314273175	0.515151515151515	0	0.156008411114992	0.152777777777778
OTU46	6	184.475935286209	2417	0.0476020123165826	0.4	0	-0.936050466689952	0.5
OTU47	4	378.854031986066	3759	0.00166287770919561	0.333333333333333	3	0.316815004713943	0
OTU48	3	1385.38087259501	9479	0.000395106922558116	0	5	-0.282842712474619	0.444444444444444
OTU49	2	644	6714	2.27011259251346e-05	0	16	1	0
OTU50	27	4404.4856443889	61822	0.205530839597377	0.316239316239316	0	1.8721009333799	0.323731138545953
OTU51	10	852.191896062104	11523	0.0249276388366942	0.311111111111111	1	0.316591874100622	0
OTU52	1	0	0	9.97282871851577e-192	0	41	0	0
OTU53	1	0	0	0.000100351311432905	0	10	-1.4142135623731	0
OTU54	4	26.7421341750262	137	0.00104660607991392	0.5	0	-0.936050466689952	0
OTU55	4	161.797475895171	1691	0.00376263425178877	0.5	3	0.316815004713943	0
OTU56	3	341.192603398354	2987	0.00105777822184282	0	21	0	0
OTU58	3	70.1922471310001	388	0.00044250552328565	0.333333333333333	0	-1.09205887780494	0
OTU59	1	0	0	3.014102533102e-168	0	26	0	0
OTU61	18	755.36257569479	15251	0.105822147800524	0.483660130718954	1	1.58295937050311	0
OTU62	3	21.4184838668539	358	0.0096106683468289	0.666666666666667	14	-1	0.444444444444444
OTU63	21	3197.4162002443	51638	0.175438647921297	0.395238095238095	0	1.71609252226491	0
OTU64	22	2153.80216493603	28446	0.074392389565377	0.303030303030303	1	1.74125530755342	0.235537190082645
OTU65	21	914.38350136151	17066	0.163346303916764	0.452380952380952	0	1.56008411114992	0.090702947845805
OTU66	4	786.533876480289	10472	0.00722821291664695	0.333333333333333	2	-0.242091013067521	0.5
OTU67	7	1834.34139424847	18959	0.00593413995444497	0.142857142857143	0	-0.624033644459968	0.244897959183674
OTU68	3	1283	18443	9.16066339917157e-06	0	2	0.786795792469443	0
